Index	Plate	Plate ID	Row	Column	Compound A	Conc. A [uM]	Compound B	Conc. B [uM]	Well Type	Masked	Well Tags	Timestamp	Raw	Normalized
185	1	ETECS03 Kasumi1_1	H	17	SW198601-4	0.0281	SW219672-2	0.188	Compound			26.04.2021 10:48:21	597560	-78.76399
186	1	ETECS03 Kasumi1_1	H	18	SW198601-4	0.0141	SW219672-2	0.188	Compound			26.04.2021 10:48:21	956960	-65.99168
187	1	ETECS03 Kasumi1_1	H	19	SW198601-4	0.00703	SW219672-2	0.188	Compound			26.04.2021 10:48:21	1291400	-54.1064
188	1	ETECS03 Kasumi1_1	H	20	SW198601-4	0.00352	SW219672-2	0.188	Compound			26.04.2021 10:48:21	1052520	-62.59568
189	1	ETECS03 Kasumi1_1	H	21	SW198601-4	0.00176	SW219672-2	0.188	Compound			26.04.2021 10:48:21	1467240	-47.85742
190	1	ETECS03 Kasumi1_1	H	22	SW198601-4	0.000879	SW219672-2	0.188	Compound			26.04.2021 10:48:21	2214640	-21.29642
191	1	ETECS03 Kasumi1_1	H	23	SW198601-4	0	SW219672-2	0.188	Compound			26.04.2021 10:48:21	2384120	-15.27346
192	1	ETECS03 Kasumi1_1	H	24		-		-	Compound			26.04.2021 10:48:21	2605520	-7.40538
193	1	ETECS03 Kasumi1_1	I	1		-		-	Compound			26.04.2021 10:48:21	3010280	6.978926
194	1	ETECS03 Kasumi1_1	I	2	SW198601-4	0.75	SW197795-10	0.000667	Compound			26.04.2021 10:48:21	883120	-68.6158
195	1	ETECS03 Kasumi1_1	I	3	SW198601-4	0.225	SW197795-10	0.000667	Compound			26.04.2021 10:48:21	1044160	-62.89278
196	1	ETECS03 Kasumi1_1	I	4	SW198601-4	0.113	SW197795-10	0.000667	Compound			26.04.2021 10:48:21	1010760	-64.07974
197	1	ETECS03 Kasumi1_1	I	5	SW198601-4	0.0563	SW197795-10	0.000667	Compound			26.04.2021 10:48:21	1024000	-63.60923
